licence_id,date,type,destination,iso2,rating,military,refused,unused,count,value,year
63366,2014-02-12,SIEL,Israel,IL,ML5,1,0,,1,30000.0,2014
63540,2014-02-17,SIEL,Israel,IL,ML5,1,0,,1,5000.0,2014
63540,2014-02-17,SIEL,Israel,IL,ML11,1,0,,1,8274.0,2014
63542,2014-02-17,SIEL,Israel,IL,ML5,1,0,,1,15000.0,2014
63542,2014-02-17,SIEL,Israel,IL,ML11,1,0,,1,22350.0,2014
63592,2014-02-18,SIEL,Israel,IL,ML11,1,0,,1,11000.0,2014
63690,2014-02-20,SIEL,Israel,IL,ML10,1,0,,1,5196.0,2014
63777,2014-02-24,SIEL,Israel,IL,ML5,1,0,,1,15000.0,2014
63777,2014-02-24,SIEL,Israel,IL,ML9,1,0,,1,10957.0,2014
63777,2014-02-24,SIEL,Israel,IL,ML10,1,0,,1,415895.0,2014
63902,2014-02-27,SIEL,Israel,IL,ML4,1,0,,1,154077.0,2014
63942,2014-02-28,SIEL,Israel,IL,ML5,1,0,,1,15000.0,2014
63996,2014-03-03,SIEL,Israel,IL,PL5017,1,0,,1,2742.0,2014
63998,2014-03-03,SIEL,Israel,IL,ML5,1,0,,2,130000.0,2014
63998,2014-03-03,SIEL,Israel,IL,ML11,1,0,,1,209978.0,2014
63998,2014-03-03,SIEL,Israel,IL,PL5017,1,0,,1,25860.0,2014
64058,2014-03-04,SIEL,Israel,IL,PL5001,1,0,,1,67188.0,2014
64155,2014-03-06,SIEL,Israel,IL,ML5,1,0,,1,26000.0,2014
64376,2014-03-14,SIEL,Israel,IL,ML5,1,0,,1,5000.0,2014
64466,2014-03-18,SIEL,Israel,IL,ML11,1,0,,1,27738.0,2014
64468,2014-03-18,SIEL,Israel,IL,ML11,1,0,,1,10000.0,2014
64523,2014-03-19,SIEL,Israel,IL,ML9,1,0,,1,2400.0,2014
64566,2014-03-20,SIEL,Israel,IL,ML9,1,0,,1,7105.0,2014
64568,2014-03-20,SIEL,Israel,IL,ML11,1,0,,1,20086.0,2014
64678,2014-03-25,SIEL,Israel,IL,ML3,1,0,,1,1990.0,2014
64678,2014-03-25,SIEL,Israel,IL,ML4,1,0,,1,400.0,2014
64678,2014-03-25,SIEL,Israel,IL,ML10,1,0,,1,5000.0,2014
64679,2014-03-25,SIEL,Israel,IL,ML5,1,0,,1,46017.0,2014
64724,2014-03-26,SIEL,Israel,IL,ML1,1,0,,1,1491372.0,2014
64875,2014-03-31,SIEL,Israel,IL,ML5,1,0,,2,23709.0,2014
64875,2014-03-31,SIEL,Israel,IL,ML21,1,0,,1,11878.0,2014
64875,2014-03-31,SIEL,Israel,IL,ML22,1,0,,1,50.0,2014
65050,2014-04-04,SIEL,Israel,IL,ML6,1,0,,1,32000.0,2014
65144,2014-04-08,SIEL,Israel,IL,ML1,1,0,,1,224250.0,2014
65217,2014-04-09,SIEL,Israel,IL,ML5,1,0,,1,165000.0,2014
65217,2014-04-09,SIEL,Israel,IL,ML10,1,0,,1,3796.0,2014
65269,2014-04-10,SIEL,Israel,IL,ML5,1,0,,1,234500.0,2014
65270,2014-04-10,SIEL,Israel,IL,ML10,1,0,,1,219000.0,2014
65270,2014-04-10,SIEL,Israel,IL,ML11,1,0,,1,25600.0,2014
65339,2014-04-11,SIEL,Israel,IL,ML10,1,0,,2,11231.0,2014
65341,2014-04-11,SIEL,Israel,IL,ML5,1,0,,1,9550.0,2014
65452,2014-04-15,SIEL,Israel,IL,ML5,1,0,,1,288270.0,2014
65512,2014-04-16,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2014
65553,2014-04-17,SIEL,Israel,IL,ML5,1,0,,1,5000.0,2014
65662,2014-04-24,SIEL,Israel,IL,ML5,1,0,,1,43750.0,2014
65663,2014-04-24,SIEL,Israel,IL,ML10,1,0,,1,16526.0,2014
66113,2014-05-09,SIEL,Israel,IL,ML10,1,0,,1,79607.0,2014
66247,2014-05-14,SIEL,Israel,IL,ML17,1,0,,1,8410.0,2014
66247,2014-05-14,SIEL,Israel,IL,ML22,1,0,,1,0.0,2014
66247,2014-05-14,SIEL,Israel,IL,PL5017,1,0,,1,0.0,2014
66454,2014-05-20,SIEL,Israel,IL,ML5,1,0,,1,19529.0,2014
66577,2014-05-23,SIEL,Israel,IL,ML11,1,0,,1,28000.0,2014
66655,2014-05-28,SIEL,Israel,IL,ML10,1,0,,1,10408.0,2014
66655,2014-05-28,SIEL,Israel,IL,ML22,1,0,,1,0.0,2014
66692,2014-05-29,SIEL,Israel,IL,ML5,1,0,,2,41500.0,2014
66814,2014-06-03,SIEL,Israel,IL,ML9,1,0,,3,1110.0,2014
66852,2014-06-04,SIEL,Israel,IL,ML4,1,0,,1,2806.0,2014
66852,2014-06-04,SIEL,Israel,IL,ML10,1,0,,1,7481.0,2014
67104,2014-06-12,SIEL,Israel,IL,ML10,1,0,,1,138502.0,2014
67144,2014-06-13,SIEL,Israel,IL,ML6,1,0,,1,42070.0,2014
67215,2014-06-17,SIEL,Israel,IL,ML10,1,0,,1,6500.0,2014
67285,2014-06-19,SIEL,Israel,IL,ML10,1,0,,1,168300.0,2014
67325,2014-06-20,SIEL,Israel,IL,ML15,1,0,,1,39278.0,2014
67372,2014-06-23,SIEL,Israel,IL,ML9,1,0,,1,112.0,2014
67679,2014-07-02,SIEL,Israel,IL,ML10,1,0,,1,9459.0,2014
67794,2014-07-04,SIEL,Israel,IL,ML10,1,0,,1,15203.0,2014
67794,2014-07-04,SIEL,Israel,IL,ML11,1,0,,1,140000.0,2014
67897,2014-07-08,SIEL,Israel,IL,ML11,1,0,,1,41902.0,2014
67947,2014-07-09,SIEL,Israel,IL,ML21,1,0,,1,2000.0,2014
67948,2014-07-09,SIEL,Israel,IL,ML5,1,0,,1,58752.0,2014
68258,2014-07-17,SIEL,Israel,IL,ML13,1,0,,1,19000.0,2014
68259,2014-07-17,SIEL,Israel,IL,ML5,1,0,,1,275000.0,2014
68319,2014-07-18,SIEL,Israel,IL,ML5,1,0,,1,51931.0,2014
68354,2014-07-21,SIEL,Israel,IL,ML4,1,0,,1,2990.0,2014
68397,2014-07-22,SIEL,Israel,IL,ML5,1,0,,1,26000.0,2014
69519,2014-08-29,SIEL,Israel,IL,ML5,1,0,,2,26228.0,2014
69536,2014-08-31,SIEL,Israel,IL,ML15,1,0,,1,1404.0,2014
69552,2014-09-01,SIEL,Israel,IL,ML10,1,0,,1,9495.0,2014
69595,2014-09-02,SIEL,Israel,IL,ML5,1,0,,1,5000.0,2014
69644,2014-09-03,SIEL,Israel,IL,ML5,1,0,,1,30000.0,2014
69793,2014-09-09,SIEL,Israel,IL,ML5,1,0,,1,30000.0,2014
69906,2014-09-11,SIEL,Israel,IL,ML5,1,0,,1,98233.0,2014
70213,2014-09-19,SIEL,Israel,IL,ML11,1,0,,1,13668.0,2014
70258,2014-09-22,SIEL,Israel,IL,ML5,1,0,,1,407200.0,2014
70258,2014-09-22,SIEL,Israel,IL,ML10,1,0,,1,2110.0,2014
70258,2014-09-22,SIEL,Israel,IL,ML21,1,0,,1,120.0,2014
70258,2014-09-22,SIEL,Israel,IL,ML22,1,0,,1,5000.0,2014
70376,2014-09-24,SIEL,Israel,IL,ML4,1,0,,1,20575.0,2014
70376,2014-09-24,SIEL,Israel,IL,ML5,1,0,,1,15261.0,2014
70439,2014-09-25,SIEL,Israel,IL,ML11,1,0,,1,15175.0,2014
70567,2014-10-01,SIEL,Israel,IL,ML11,1,0,,1,20000.0,2014
70707,2014-10-07,SIEL,Israel,IL,ML5,1,0,,1,250000.0,2014
71550,2014-11-04,SIEL,Israel,IL,ML21,1,0,,1,15200.0,2014
71653,2014-11-07,SIEL,Israel,IL,ML9,1,0,,2,26611.0,2014
71653,2014-11-07,SIEL,Israel,IL,ML10,1,0,,1,2862.0,2014
71653,2014-11-07,SIEL,Israel,IL,ML11,1,0,,2,21405.0,2014
71653,2014-11-07,SIEL,Israel,IL,ML14,1,0,,1,1346844.0,2014
71723,2014-11-10,SIEL,Israel,IL,ML6,1,0,,1,41750.0,2014
71862,2014-11-12,SIEL,Israel,IL,ML5,1,0,,1,314220.0,2014
71910,2014-11-13,SIEL,Israel,IL,ML10,1,0,,1,2700.0,2014
71910,2014-11-13,SIEL,Israel,IL,ML18,1,0,,1,20000.0,2014
72080,2014-11-19,SIEL,Israel,IL,ML22,1,0,,1,300.0,2014
72106,2014-11-20,SIEL,Israel,IL,ML6,1,0,,1,4500.0,2014
72106,2014-11-20,SIEL,Israel,IL,ML11,1,0,,1,44000.0,2014
72108,2014-11-20,SIEL,Israel,IL,ML5,1,0,,1,108000.0,2014
72108,2014-11-20,SIEL,Israel,IL,ML11,1,0,,1,2000.0,2014
72174,2014-11-24,SIEL,Israel,IL,ML4,1,0,,1,11375.0,2014
72174,2014-11-24,SIEL,Israel,IL,ML5,1,0,,1,1500.0,2014
72322,2014-11-28,SIEL,Israel,IL,ML6,1,0,,1,73833.0,2014
72322,2014-11-28,SIEL,Israel,IL,PL5017,1,0,,1,4677.0,2014
72362,2014-12-01,SIEL,Israel,IL,ML10,1,0,,1,11000.0,2014
72364,2014-12-01,SIEL,Israel,IL,ML10,1,0,,1,4555.0,2014
72617,2014-12-10,SIEL,Israel,IL,ML10,1,0,,1,4431.0,2014
72617,2014-12-10,SIEL,Israel,IL,ML11,1,0,,1,40172.0,2014
72714,2014-12-12,SIEL,Israel,IL,ML9,1,0,,1,13251.0,2014
72715,2014-12-12,SIEL,Israel,IL,ML14,1,0,,1,0.0,2014
72957,2014-12-18,SIEL,Israel,IL,ML10,1,0,,1,780.0,2014
72957,2014-12-18,SIEL,Israel,IL,ML22,1,0,,1,0.0,2014
73003,2014-12-19,SIEL,Israel,IL,ML5,1,0,,1,500000.0,2014
73116,2014-12-23,SIEL,Israel,IL,ML4,1,0,,1,399000.0,2014
73116,2014-12-23,SIEL,Israel,IL,ML9,1,0,,1,3168.0,2014
73116,2014-12-23,SIEL,Israel,IL,ML22,1,0,,1,5000.0,2014
73118,2014-12-23,SIEL,Israel,IL,ML6,1,0,,2,32135.0,2014
73421,2015-01-09,SIEL,Israel,IL,ML11,1,0,,1,3000.0,2015
73450,2015-01-12,SIEL,Israel,IL,ML5,1,0,,1,170000.0,2015
73678,2015-01-21,SIEL,Israel,IL,ML4,1,0,,1,5273.0,2015
73779,2015-01-23,SIEL,Israel,IL,ML5,1,0,,1,8820.0,2015
73865,2015-01-27,SIEL,Israel,IL,ML11,1,0,,1,12425.0,2015
73910,2015-01-28,SIEL,Israel,IL,ML11,1,0,,1,326718.0,2015
74019,2015-01-30,SIEL,Israel,IL,ML7,1,0,,1,10550.0,2015
74019,2015-01-30,SIEL,Israel,IL,ML11,1,0,,1,6000.0,2015
74019,2015-01-30,SIEL,Israel,IL,ML17,1,0,,1,100.0,2015
74146,2015-02-04,SIEL,Israel,IL,ML11,1,0,,1,15975.0,2015
74374,2015-02-10,SIEL,Israel,IL,ML6,1,0,,1,292000.0,2015
74537,2015-02-13,SIEL,Israel,IL,ML14,1,0,,1,1011555.0,2015
74587,2015-02-16,SIEL,Israel,IL,ML11,1,0,,1,3200.0,2015
74722,2015-02-18,SIEL,Israel,IL,ML11,1,0,,1,22198.0,2015
75005,2015-02-27,SIEL,Israel,IL,ML10,1,0,,1,9360.0,2015
75005,2015-02-27,SIEL,Israel,IL,ML22,1,0,,1,0.0,2015
75524,2015-03-19,SIEL,Israel,IL,ML5,1,0,,1,6615.0,2015
75682,2015-03-24,SIEL,Israel,IL,ML10,1,0,,1,520.0,2015
75682,2015-03-24,SIEL,Israel,IL,ML22,1,0,,1,0.0,2015
75828,2015-03-27,SIEL,Israel,IL,ML13,1,0,,1,1793.0,2015
75909,2015-03-31,SIEL,Israel,IL,ML4,1,0,,1,2103.0,2015
76626,2015-04-23,SIEL,Israel,IL,ML10,1,0,,1,8388.0,2015
76974,2015-05-05,SIEL,Israel,IL,ML5,1,0,,1,80274.0,2015
77153,2015-05-11,SIEL,Israel,IL,ML14,1,0,,1,2528449.0,2015
77155,2015-05-11,SIEL,Israel,IL,ML6,1,0,,1,11000.0,2015
77155,2015-05-11,SIEL,Israel,IL,ML10,1,0,,2,11282.0,2015
77155,2015-05-11,SIEL,Israel,IL,ML11,1,0,,2,20650.0,2015
77155,2015-05-11,SIEL,Israel,IL,ML22,1,0,,1,0.0,2015
77203,2015-05-12,SIEL,Israel,IL,ML4,1,0,,1,37200.0,2015
77205,2015-05-12,SIEL,Israel,IL,ML5,1,0,,1,3000.0,2015
77266,2015-05-13,SIEL,Israel,IL,ML10,1,0,,1,95671.0,2015
77267,2015-05-13,SIEL,Israel,IL,ML6,1,0,,1,10000.0,2015
77333,2015-05-14,SIEL,Israel,IL,ML10,1,0,,1,150.0,2015
77335,2015-05-14,SIEL,Israel,IL,ML5,1,0,,1,16136.0,2015
77335,2015-05-14,SIEL,Israel,IL,ML11,1,0,,2,13490.0,2015
77407,2015-05-16,SIEL,Israel,IL,ML11,1,0,,1,44000.0,2015
77446,2015-05-18,SIEL,Israel,IL,ML10,1,0,,1,25791.0,2015
77501,2015-05-19,SIEL,Israel,IL,ML1,1,0,,1,7135.0,2015
77502,2015-05-19,SIEL,Israel,IL,ML5,1,0,,1,190000.0,2015
77557,2015-05-20,SIEL,Israel,IL,ML4,1,0,,1,4075.0,2015
77559,2015-05-20,SIEL,Israel,IL,ML10,1,0,,1,3640.0,2015
77559,2015-05-20,SIEL,Israel,IL,ML22,1,0,,1,0.0,2015
77603,2015-05-21,SIEL,Israel,IL,ML10,1,0,,1,25320.0,2015
77650,2015-05-22,SIEL,Israel,IL,ML6,1,0,,1,6000.0,2015
77872,2015-05-28,SIEL,Israel,IL,ML6,1,0,,1,30000.0,2015
78245,2015-06-08,SIEL,Israel,IL,ML9,1,0,,2,69380.0,2015
78246,2015-06-08,SITL,Israel,IL,ML1,1,0,,1,152395.0,2015
78471,2015-06-12,SIEL,Israel,IL,ML13,1,0,,1,400.0,2015
78472,2015-06-12,SIEL,Israel,IL,ML1,1,0,,1,100609.0,2015
78474,2015-06-12,SITL,Israel,IL,ML1,1,0,,1,27740.0,2015
78474,2015-06-12,SITL,Israel,IL,PL5017,1,0,,1,2572.0,2015
78756,2015-06-18,SIEL,Israel,IL,ML4,1,0,,1,3696751.0,2015
78756,2015-06-18,SIEL,Israel,IL,ML5,1,0,,2,2134658.0,2015
78756,2015-06-18,SIEL,Israel,IL,ML10,1,0,,1,300.0,2015
78804,2015-06-19,SIEL,Israel,IL,ML11,1,0,,1,310000.0,2015
78806,2015-06-19,SIEL,Israel,IL,ML6,1,0,,1,51589.0,2015
78846,2015-06-22,SIEL,Israel,IL,ML5,1,0,,1,20000.0,2015
78846,2015-06-22,SIEL,Israel,IL,ML9,1,0,,1,4485.0,2015
78846,2015-06-22,SIEL,Israel,IL,ML10,1,0,,1,171622.0,2015
78848,2015-06-22,SIEL,Israel,IL,ML5,1,0,,1,800000.0,2015
78882,2015-06-23,SIEL,Israel,IL,ML5,1,0,,2,132000.0,2015
78882,2015-06-23,SIEL,Israel,IL,ML9,1,0,,1,957.0,2015
78884,2015-06-23,SIEL,Israel,IL,ML10,1,0,,1,119302.0,2015
78936,2015-06-24,SIEL,Israel,IL,ML9,1,0,,2,24715.0,2015
78997,2015-06-25,SIEL,Israel,IL,ML10,1,0,,1,105000.0,2015
79056,2015-06-26,SIEL,Israel,IL,ML5,1,0,,1,20000.0,2015
79056,2015-06-26,SIEL,Israel,IL,ML22,1,0,,1,10000.0,2015
79057,2015-06-26,SIEL,Israel,IL,ML4,1,0,,1,31108.0,2015
79115,2015-06-29,SIEL,Israel,IL,ML9,1,0,,1,46000.0,2015
79154,2015-06-30,SIEL,Israel,IL,ML9,1,0,,1,5669.0,2015
79154,2015-06-30,SIEL,Israel,IL,ML16,1,0,,1,17640.0,2015
79206,2015-07-01,SIEL,Israel,IL,ML5,1,0,,1,55000.0,2015
79206,2015-07-01,SIEL,Israel,IL,ML11,1,0,,1,4841.0,2015
79263,2015-07-02,SIEL,Israel,IL,ML10,1,0,,1,32171.0,2015
79312,2015-07-03,SIEL,Israel,IL,ML5,1,0,,1,4000.0,2015
79312,2015-07-03,SIEL,Israel,IL,ML9,1,0,,1,7128.0,2015
79312,2015-07-03,SIEL,Israel,IL,ML11,1,0,,1,23067.0,2015
79355,2015-07-06,SIEL,Israel,IL,ML11,1,0,,2,2702.0,2015
79355,2015-07-06,SIEL,Israel,IL,ML22,1,0,,2,120000.0,2015
79394,2015-07-07,SIEL,Israel,IL,ML14,1,0,,1,186440.0,2015
79444,2015-07-08,SIEL,Israel,IL,ML9,1,0,,1,38450.0,2015
79445,2015-07-08,SIEL,Israel,IL,ML10,1,0,,1,3520.0,2015
79445,2015-07-08,SIEL,Israel,IL,ML11,1,0,,1,2548.0,2015
79484,2015-07-09,SIEL,Israel,IL,ML9,1,0,,1,2189.0,2015
79717,2015-07-16,SIEL,Israel,IL,ML5,1,0,,3,106863.0,2015
79717,2015-07-16,SIEL,Israel,IL,ML6,1,0,,1,6248.0,2015
79717,2015-07-16,SIEL,Israel,IL,ML9,1,0,,1,2674.0,2015
79717,2015-07-16,SIEL,Israel,IL,ML11,1,0,,1,1375.0,2015
79717,2015-07-16,SIEL,Israel,IL,ML13,1,0,,1,3255.0,2015
79717,2015-07-16,SIEL,Israel,IL,ML16,1,0,,1,60113.0,2015
79717,2015-07-16,SIEL,Israel,IL,ML17,1,0,,1,8554.0,2015
79779,2015-07-17,SIEL,Israel,IL,ML11,1,0,,1,20000.0,2015
79824,2015-07-18,SIEL,Israel,IL,ML6,1,0,,1,1082.0,2015
79918,2015-07-21,SIEL,Israel,IL,ML4,1,0,,1,342.0,2015
79987,2015-07-22,SIEL,Israel,IL,ML5,1,0,,1,3688.0,2015
79987,2015-07-22,SIEL,Israel,IL,ML10,1,0,,1,271300.0,2015
79987,2015-07-22,SIEL,Israel,IL,ML11,1,0,,1,2126.0,2015
80153,2015-07-27,SIEL,Israel,IL,ML1,1,0,,1,7030.0,2015
80155,2015-07-27,SIEL,Israel,IL,ML5,1,0,,1,9442.0,2015
80344,2015-07-30,SIEL,Israel,IL,ML3,1,0,,1,6000.0,2015
80344,2015-07-30,SIEL,Israel,IL,ML4,1,0,,1,70740.0,2015
80344,2015-07-30,SIEL,Israel,IL,ML11,1,0,,1,39790.0,2015
80344,2015-07-30,SIEL,Israel,IL,ML21,1,0,,1,93509.0,2015
80344,2015-07-30,SIEL,Israel,IL,ML22,1,0,,1,0.0,2015
80344,2015-07-30,SIEL,Israel,IL,PL5017,1,0,,1,32870.0,2015
80346,2015-07-30,SIEL,Israel,IL,ML10,1,0,,1,41871.0,2015
80451,2015-08-03,SIEL,Israel,IL,ML1,1,0,,1,100.0,2015
80451,2015-08-03,SIEL,Israel,IL,ML10,1,0,,1,52090.0,2015
80453,2015-08-03,SIEL,Israel,IL,ML5,1,0,,1,11000.0,2015
80542,2015-08-05,SIEL,Israel,IL,ML11,1,0,,1,18499.0,2015
80602,2015-08-06,SIEL,Israel,IL,ML5,1,0,,1,11000.0,2015
80745,2015-08-10,SIEL,Israel,IL,ML5,1,0,,1,20000.0,2015
80782,2015-08-11,SIEL,Israel,IL,ML21,1,0,,1,13500.0,2015
80814,2015-08-12,SIEL,Israel,IL,ML4,1,0,,1,253845.0,2015
80921,2015-08-14,SIEL,Israel,IL,ML11,1,0,,1,1660.0,2015
80922,2015-08-14,SIEL,Israel,IL,ML10,1,0,,1,2450.0,2015
80966,2015-08-17,SIEL,Israel,IL,ML5,1,0,,1,37500.0,2015
81003,2015-08-18,SIEL,Israel,IL,ML6,1,0,,1,590.0,2015
81032,2015-08-19,SIEL,Israel,IL,ML5,1,0,,1,7376.0,2015
81034,2015-08-19,SIEL,Israel,IL,ML5,1,0,,1,0.0,2015
81129,2015-08-21,SIEL,Israel,IL,ML5,1,0,,1,5532.0,2015
81176,2015-08-24,SIEL,Israel,IL,ML5,1,0,,1,3688.0,2015
81176,2015-08-24,SIEL,Israel,IL,ML10,1,0,,1,90116.0,2015
81258,2015-08-26,SIEL,Israel,IL,ML6,1,0,,1,11775.0,2015
81482,2015-09-04,SIEL,Israel,IL,ML9,1,0,,1,11000.0,2015
81513,2015-09-07,SIEL,Israel,IL,ML3,1,0,,1,9687.0,2015
81513,2015-09-07,SIEL,Israel,IL,ML5,1,0,,1,3688.0,2015
81584,2015-09-08,SIEL,Israel,IL,ML10,1,0,,1,8009.0,2015
81584,2015-09-08,SIEL,Israel,IL,ML22,1,0,,1,1.0,2015
81922,2015-09-17,SIEL,Israel,IL,ML9,1,0,,1,384.0,2015
82121,2015-09-23,SIEL,Israel,IL,ML10,1,0,,1,780.0,2015
82121,2015-09-23,SIEL,Israel,IL,ML22,1,0,,1,0.0,2015
82185,2015-09-24,SIEL,Israel,IL,ML9,1,0,,1,8107.0,2015
82185,2015-09-24,SIEL,Israel,IL,ML10,1,0,,1,3938.0,2015
82185,2015-09-24,SIEL,Israel,IL,ML22,1,0,,1,1.0,2015
82186,2015-09-24,SIEL,Israel,IL,ML5,1,0,,1,23605.0,2015
82251,2015-09-25,SIEL,Israel,IL,ML6,1,0,,1,174400.0,2015
82251,2015-09-25,SIEL,Israel,IL,ML9,1,0,,1,1940.0,2015
82251,2015-09-25,SIEL,Israel,IL,ML13,1,0,,1,156450.0,2015
82286,2015-09-26,SIEL,Israel,IL,ML10,1,0,,1,7862.0,2015
82286,2015-09-26,SIEL,Israel,IL,ML22,1,0,,1,1.0,2015
82361,2015-09-29,SIEL,Israel,IL,ML5,1,0,,1,18000.0,2015
82501,2015-10-01,SIEL,Israel,IL,ML6,1,0,,1,1320000.0,2015
82501,2015-10-01,SIEL,Israel,IL,ML11,1,0,,1,11220.0,2015
82502,2015-10-01,SIEL,Israel,IL,ML10,1,0,,1,13957.0,2015
82551,2015-10-02,SIEL,Israel,IL,ML11,1,0,,1,800.0,2015
82737,2015-10-07,SIEL,Israel,IL,ML9,1,0,,1,7944.0,2015
82739,2015-10-07,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2015
82739,2015-10-07,SIEL,Israel,IL,ML11,1,0,,1,76508.0,2015
82791,2015-10-08,SIEL,Israel,IL,ML5,1,0,,1,5532.0,2015
82791,2015-10-08,SIEL,Israel,IL,ML9,1,0,,1,1323.0,2015
82792,2015-10-08,SIEL,Israel,IL,ML5,1,0,,1,5350.0,2015
82792,2015-10-08,SIEL,Israel,IL,ML11,1,0,,1,37989.0,2015
82830,2015-10-09,SIEL,Israel,IL,ML5,1,0,,1,10000.0,2015
82916,2015-10-13,SIEL,Israel,IL,ML11,1,0,,1,18000.0,2015
82918,2015-10-13,SIEL,Israel,IL,ML5,1,0,,1,6700.0,2015
82978,2015-10-14,SIEL,Israel,IL,ML5,1,0,,1,12078.0,2015
83088,2015-10-16,SIEL,Israel,IL,ML11,1,0,,1,22198.0,2015
83151,2015-10-19,SIEL,Israel,IL,ML11,1,0,,1,105741.0,2015
83231,2015-10-21,SIEL,Israel,IL,ML10,1,0,,1,23960.0,2015
83480,2015-10-28,SIEL,Israel,IL,ML5,1,0,,1,71446.0,2015
83480,2015-10-28,SIEL,Israel,IL,ML9,1,0,,1,1.0,2015
83482,2015-10-28,SIEL,Israel,IL,ML6,1,0,,1,744000.0,2015
83541,2015-10-29,SIEL,Israel,IL,ML11,1,0,,1,21600.0,2015
83700,2015-11-04,SIEL,Israel,IL,ML1,1,0,,1,173.0,2015
83700,2015-11-04,SIEL,Israel,IL,ML11,1,0,,1,93835.0,2015
83762,2015-11-06,SIEL,Israel,IL,ML5,1,0,,1,570000.0,2015
83804,2015-11-09,SIEL,Israel,IL,ML11,1,0,,1,50000.0,2015
83804,2015-11-09,SIEL,Israel,IL,ML22,1,0,,1,100.0,2015
83955,2015-11-13,SIEL,Israel,IL,ML4,1,0,,1,8488.0,2015
83955,2015-11-13,SIEL,Israel,IL,ML18,1,0,,1,2500.0,2015
84082,2015-11-18,SIEL,Israel,IL,ML5,1,0,,1,35723.0,2015
84137,2015-11-19,SIEL,Israel,IL,ML15,1,0,,1,60997.0,2015
84139,2015-11-19,SIEL,Israel,IL,ML5,1,0,,1,15000.0,2015
84139,2015-11-19,SIEL,Israel,IL,ML11,1,0,,1,13000.0,2015
84365,2015-11-25,SIEL,Israel,IL,ML11,1,0,,1,2458.0,2015
84410,2015-11-26,SIEL,Israel,IL,ML9,1,0,,1,1660.0,2015
84467,2015-11-27,SIEL,Israel,IL,ML13,1,0,,1,475000.0,2015
84979,2015-12-09,SIEL,Israel,IL,ML3,1,0,,1,90000.0,2015
84979,2015-12-09,SIEL,Israel,IL,ML4,1,0,,1,618728.0,2015
84979,2015-12-09,SIEL,Israel,IL,ML9,1,0,,1,1000.0,2015
84981,2015-12-09,SIEL,Israel,IL,ML5,1,0,,1,5500.0,2015
85027,2015-12-10,SIEL,Israel,IL,ML5,1,0,,1,19800.0,2015
85089,2015-12-11,SIEL,Israel,IL,ML11,1,0,,1,18499.0,2015
85259,2015-12-16,SIEL,Israel,IL,ML11,1,0,,1,3517.0,2015
85530,2015-12-23,SIEL,Israel,IL,ML1,1,0,,1,0.0,2015
85574,2015-12-29,SIEL,Israel,IL,ML6,1,0,,1,49623.0,2015
85609,2015-12-30,SIEL,Israel,IL,ML11,1,0,,1,180000.0,2015
85609,2015-12-30,SIEL,Israel,IL,ML13,1,0,,1,14330.0,2015
85977,2016-01-14,SIEL,Israel,IL,ML5,1,0,,1,5500.0,2016
86041,2016-01-15,SIEL,Israel,IL,ML4,1,0,,1,908173.0,2016
86042,2016-01-15,SIEL,Israel,IL,ML5,1,0,,1,1221.0,2016
86106,2016-01-18,SIEL,Israel,IL,ML5,1,0,,1,23638.0,2016
86106,2016-01-18,SIEL,Israel,IL,ML10,1,0,,1,4852.0,2016
86106,2016-01-18,SIEL,Israel,IL,ML11,1,0,,1,18000.0,2016
86133,2016-01-19,SIEL,Israel,IL,ML9,1,0,,1,7787.0,2016
86133,2016-01-19,SIEL,Israel,IL,ML11,1,0,,1,17931.0,2016
86134,2016-01-19,SIEL,Israel,IL,ML5,1,0,,1,288270.0,2016
86197,2016-01-21,SIEL,Israel,IL,ML1,1,0,,1,48991.0,2016
86232,2016-01-22,SIEL,Israel,IL,ML4,1,0,,1,8000.0,2016
86232,2016-01-22,SIEL,Israel,IL,ML17,1,0,,1,100000.0,2016
86307,2016-01-26,SIEL,Israel,IL,ML9,1,0,,1,13741.0,2016
86399,2016-01-28,SIEL,Israel,IL,ML4,1,0,,1,2597.0,2016
86460,2016-01-29,SIEL,Israel,IL,ML11,1,0,,1,14866.0,2016
86461,2016-01-29,SIEL,Israel,IL,ML11,1,0,,1,12638.0,2016
86533,2016-02-01,SIEL,Israel,IL,ML11,1,0,,1,3339.0,2016
86585,2016-02-02,SIEL,Israel,IL,ML5,1,0,,1,15967.0,2016
86586,2016-02-02,SIEL,Israel,IL,ML10,1,0,,1,24900.0,2016
86629,2016-02-03,SIEL,Israel,IL,ML5,1,0,,1,3305.0,2016
86738,2016-02-05,SIEL,Israel,IL,ML3,1,0,,1,3200.0,2016
86740,2016-02-05,SIEL,Israel,IL,ML5,1,0,,1,10000.0,2016
86845,2016-02-09,SIEL,Israel,IL,ML5,1,0,,1,8000.0,2016
87217,2016-02-22,SIEL,Israel,IL,ML11,1,0,,1,1.0,2016
87217,2016-02-22,SIEL,Israel,IL,ML22,1,0,,1,0.0,2016
87286,2016-02-23,SIEL,Israel,IL,ML10,1,0,,1,14250.0,2016
87352,2016-02-24,SIEL,Israel,IL,ML11,1,0,,1,18808.0,2016
87401,2016-02-25,SIEL,Israel,IL,ML5,1,0,,1,12798.0,2016
87401,2016-02-25,SIEL,Israel,IL,ML11,1,0,,2,173960.0,2016
